OptSimEltSgn, 3
+5.65780510441982190e-007
+4.99120858421520100e-007
+4.40193161921342830e-007
+3.88199907774833260e-007
+3.42365467531635660e-007
+3.01957129522634200e-007
+2.66299053919283320e-007
+2.34827837175544120e-007
+2.07164092103084840e-007
+1.83035766099237660e-007
+1.61891776429001770e-007
+1.43164498922487840e-007
+1.26592809124304040e-007
+1.11877447750430290e-007
+9.87841417554591320e-008
+8.72446364041934430e-008
+7.71163968238397500e-008
+6.81311078665203240e-008
+6.01198237859534860e-008
+5.30262944664627870e-008
+4.67616487753730330e-008
+4.12407317185170540e-008
+3.64214720605104960e-008
+3.22236033412082180e-008
+2.85379471165470020e-008
+2.53381298165322730e-008
+2.26142837789211630e-008
+2.03313739177701790e-008
+1.83154327260126590e-008
+1.63641722394913810e-008
+1.45007774676741970e-008
+1.28100872132108630e-008
+1.13034239745957170e-008
+1.00833750238393800e-008
+9.15750053565034250e-009
+8.27730683994332140e-009
+7.52773576806475830e-009
+7.03722147221697010e-009
+6.54870513372429740e-009
+5.98647442728861280e-009
+5.40857270081573920e-009
+4.87526241599312020e-009
+4.42861169958064240e-009
+4.02593958170882620e-009
+3.74401265545998290e-009
+3.56640605936320300e-009
+3.31541527565093470e-009
+2.98031199719162030e-009
+2.64690003248801990e-009
+2.34026575895995850e-009
+2.06567207783336930e-009
+1.83602866243859350e-009
+1.66394109601952780e-009
+1.54919377326478980e-009
+1.52882795312336840e-009
+1.66686031644047720e-009
+1.84931014945988180e-009
+1.86063442431105840e-009
+1.79667158928253910e-009
+1.79499204389088620e-009
+1.84715764905973860e-009
+1.94644411699584910e-009
+1.97889971076392610e-009
+1.91629956347583170e-009
+1.87879001245505610e-009
+1.89970661423899400e-009
+1.93684468463573010e-009
+1.97652050282215440e-009
+1.92310056768008050e-009
+1.75581438277561120e-009
+1.56824642161268460e-009
+1.45914169635830150e-009
+1.56091251035661570e-009
+1.76926706618729670e-009
+1.82600301545932100e-009
+1.78201309264380820e-009
+1.78480141777015430e-009
+1.76604220136766800e-009
+1.67728697597624430e-009
+1.53945645120501240e-009
+1.46040812776249140e-009
+1.49730816634274790e-009
+1.53898571664257130e-009
+1.53312418316176040e-009
+1.61968982670401830e-009
+1.84216875087628300e-009
+1.92470683835210820e-009
+1.90093252250278510e-009
+1.95146210302254990e-009
+1.91617077760497520e-009
+1.78430059616374590e-009
+1.66397973178078470e-009
+1.52699608513273690e-009
+1.36637090530911110e-009
+1.41534362008144400e-009
+1.81776305119285550e-009
+2.22586638010113800e-009
+2.46133691206296130e-009
+2.59808108360459760e-009
+2.54146259592857860e-009
+2.38038877498070180e-009
+2.25720353519420770e-009
+2.09897055292174170e-009
+1.88701476666608410e-009
+1.67597580258416200e-009
+1.64962432602777650e-009
+1.94670657371887050e-009
+2.36550867782625570e-009
+2.63856936300044250e-009
+2.62941379780556870e-009
+2.42459119448312780e-009
+2.18352980141389710e-009
+1.96927074647135210e-009
+1.79823034240911280e-009
+1.69297997842932090e-009
+1.72521641417233700e-009
+1.94034055489566980e-009
+2.20306395348757180e-009
+2.25714624768613700e-009
+2.23597740323100420e-009
+2.32264962818362620e-009
+2.29961627518093790e-009
+2.11158313057069340e-009
+1.88987447913291360e-009
+1.67574343290510800e-009
+1.54760049220215020e-009
+1.52171419909308270e-009
+1.46104162102034250e-009
+1.51197410147574370e-009
+1.77562475833781260e-009
+1.91935245474894600e-009
+1.88098936426683850e-009
+1.86272597346714970e-009
+1.87010584795643810e-009
+1.79157921831318840e-009
+1.62728053254568290e-009
+1.45072209800645170e-009
+1.29995614273070710e-009
+1.18413379102122460e-009
+1.07223274703471820e-009
+9.54825774002188150e-010
+8.45054859421878750e-010
+7.46180894850567710e-010
+6.58303300760110230e-010
+7.11542547104926370e-010
+9.33020549709340230e-010
+1.05553210616449180e-009
+1.02679154068141540e-009
+9.74311298307384280e-010
+9.64228363820041070e-010
+1.04238995213279400e-009
+1.10638820327579880e-009
+1.10527420549288990e-009
+1.13726161821148250e-009
+1.18328935538869470e-009
+1.14791420813276090e-009
+1.12114983963351730e-009
+1.17314147285441090e-009
+1.26314714243846990e-009
+1.42404799063911010e-009
+1.68790303956001250e-009
+1.96031502142091090e-009
+2.04822536709059480e-009
+1.95728544483131370e-009
+1.79861103788425680e-009
+1.61020086153484950e-009
+1.43322653745059370e-009
+1.35687305835574530e-009
+1.38877298549999750e-009
+1.36666655770056880e-009
+1.25244403736957110e-009
+1.14937437345474790e-009
+1.08693165579154540e-009
+1.01212738190525900e-009
+9.95083682120423420e-010
+1.08108266783091270e-009
+1.23368293358794290e-009
+1.48096868102243210e-009
+1.65282154629409210e-009
+1.61709678980770380e-009
+1.53763013432950400e-009
+1.51006895876548700e-009
+1.44143808000762870e-009
+1.34220112801841650e-009
+1.27634458557679410e-009
+1.19093623851540540e-009
+1.19471843529339590e-009
+1.39141476118709310e-009
+1.55078794250584910e-009
+1.51963142069888590e-009
+1.39069167293115470e-009
+1.28788524289547010e-009
+1.24557397729319060e-009
+1.17966814094927490e-009
+1.10742259806784200e-009
+1.09531550496200230e-009
+1.07792430537045900e-009
+1.07875286481373680e-009
+1.14338416512538290e-009
+1.19744758553252950e-009
+1.23062804391338430e-009
+1.22708398997417590e-009
+1.26789045928887840e-009
+1.40026301664875060e-009
+1.43305567412710390e-009
+1.32973609900943760e-009
+1.19455412228575140e-009
+1.10052522650505580e-009
+1.06586617310000520e-009
+1.01152675124893680e-009
+9.15823417102501480e-010
+8.21783141535803450e-010
+7.41921357683139600e-010
+8.48055292657079460e-010
+1.23962895504092780e-009
+1.56602786294257610e-009
+1.63284641363503620e-009
+1.65979907595925620e-009
+1.71677438931538970e-009
+1.67278180196461790e-009
+1.52799739527864630e-009
+1.36500044600751380e-009
+1.21157273103023040e-009
+1.07512543312537900e-009
+9.52350087679576520e-010
+8.56401227711245380e-010
+8.15154832523035110e-010
+8.16757550481383990e-010
+1.03629493874990430e-009
+1.49390566583917920e-009
+1.88350202101617010e-009
+2.13515405356190510e-009
+2.33023111917418650e-009
+2.49710918609480360e-009
+2.49593679058079940e-009
+2.29885444014144010e-009
+2.05972461309045230e-009
+1.82708503881912070e-009
+1.61469049242413120e-009
+1.61206759052845430e-009
+1.90740023775504140e-009
+2.20865903344247270e-009
+2.33151742357051720e-009
+2.37418062987160280e-009
+2.46774045642439430e-009
+2.50514520239164540e-009
+2.40270314755264280e-009
+2.25747265325537680e-009
+2.07397921059282450e-009
+1.91730831211600620e-009
+1.94800509056847200e-009
+2.07700923127163150e-009
+2.05760497529183790e-009
+1.88971460701736760e-009
+1.70852776371077650e-009
+1.55482782204785510e-009
+1.50748025173896850e-009
+1.58466539890156350e-009
+1.59248103592801730e-009
+1.47263679028952770e-009
+1.33326816253998000e-009
+1.21255039342571540e-009
+1.09636566492099520e-009
+9.77267267110448760e-010
+8.65230276314576940e-010
+7.64099949979168970e-010
+7.00183633295381470e-010
+6.78280376309459140e-010
+6.44415187878166760e-010
+5.83666615039390990e-010
+5.19804810306112590e-010
+4.60061738705164200e-010
+4.33875824157325950e-010
+4.47254566715571400e-010
+4.43570236097201590e-010
+4.07523709222701310e-010
+3.83268000669900740e-010
+3.82851278457607690e-010
+3.71012720545849110e-010
+4.41618797086817950e-010
+6.61325716411198530e-010
+9.02759311749434800e-010
+1.08000719478695830e-009
+1.13331322104670560e-009
+1.06709552305517260e-009
+9.74666680697566790e-010
+9.38936484118357840e-010
+9.58400137029968850e-010
+9.36322686051482830e-010
+8.56917148350788690e-010
+7.66033181331948750e-010
+7.83667519765884890e-010
+9.48011669166248790e-010
+1.16298770613809670e-009
+1.39236111529328350e-009
+1.52181656165595310e-009
+1.49921153269616520e-009
+1.39457101422379990e-009
+1.29738708665172450e-009
+1.25355192892584450e-009
+1.21009702258589870e-009
+1.15142373413590350e-009
+1.08618203320531850e-009
+1.01743191649461550e-009
+9.35048594108423000e-010
+8.37130864628221620e-010
+8.05532307524003950e-010
+8.59084081650252070e-010
+8.74470884593137040e-010
+8.18455858642153090e-010
+7.99730726086522740e-010
+8.47302950024442230e-010
+9.47425138342339320e-010
+1.19417320476600250e-009
+1.47195677868694470e-009
+1.57674695522302950e-009
+1.55708135274323920e-009
+1.51297718797849260e-009
+1.47575807130095880e-009
+1.39599543036439400e-009
+1.32780586525882430e-009
+1.33368405208500460e-009
+1.40518008340251300e-009
+1.53463819430044170e-009
+1.56132595741098610e-009
+1.61781121832405010e-009
+1.87805060392065570e-009
+2.03369321383206620e-009
+1.94687599375242830e-009
+1.76789949346556340e-009
+1.62054292207614030e-009
+1.53869506025472450e-009
+1.43795331197793530e-009
+1.29499899692575580e-009
+1.22058740892327930e-009
+1.24186894101541160e-009
+1.23989374323230090e-009
+1.26673027622814520e-009
+1.51015600025061760e-009
+1.83789561347680320e-009
+1.95913596456875890e-009
+1.94008942244749960e-009
+1.98037675147588740e-009
+2.11089390411700610e-009
+2.21114304643776900e-009
+2.14364836992331220e-009
+2.02921879299822190e-009
+1.98439109588832710e-009
+1.88917681498423920e-009
+1.75362635523867990e-009
+1.68461100624739400e-009
+1.62560576111303590e-009
+1.50648760133265110e-009
+1.39410016863905640e-009
+1.40735201270558720e-009
+1.48854917281227020e-009
+1.46851442117679200e-009
+1.46299428127605320e-009
+1.82296677753157610e-009
+2.39053954409484960e-009
+6.22591223020663160e-009
+3.10721439689132240e-008
+9.12679780640246460e-008
+1.87869758860870210e-007
+3.78240258669393370e-007
+7.93625929418340090e-007
+1.57607064465992150e-006
+2.88084879684902260e-006
+4.83828853248269300e-006
+7.56291228753980250e-006
+1.12285506475018340e-005
+1.60688578034751120e-005
+2.23659662879072130e-005
+3.05889770970679820e-005
+4.12303561461158100e-005
+5.45148177479859440e-005
+7.09671658114530150e-005
+9.10243543330580000e-005
+1.14557369670365010e-004
+1.42085249535739420e-004
+1.74473330844193700e-004
+2.11724996916018430e-004
+2.53991020144894720e-004
+3.02037020446732640e-004
+3.55776603100821380e-004
+4.14982554502785210e-004
+4.80955757666379210e-004
+5.54716505575925110e-004
+6.35714386589825150e-004
+7.23011908121407030e-004
+8.16478161141276360e-004
+9.16184391826391220e-004
+1.02113455068320040e-003
+1.13106973003596070e-003
+1.24633568339049820e-003
+1.36655650567263360e-003
+1.49171997327357530e-003
+1.62114307750016450e-003
+1.75278377719223500e-003
+1.88494846224784850e-003
+2.01621325686573980e-003
+2.14514532126486300e-003
+2.27092881686985490e-003
+2.39308434538543220e-003
+2.51117418520152570e-003
+2.62391567230224610e-003
+2.72903963923454280e-003
+2.82517308369278910e-003
+2.91264546103775500e-003
+2.99123208969831470e-003
+3.05816810578107830e-003
+3.11155058443546300e-003
+3.15246381796896460e-003
+3.18088312633335590e-003
+3.19507601670920850e-003
+3.19600827060639860e-003
+3.18585964851081370e-003
+3.16314841620624070e-003
+3.12683661468327050e-003
+3.07898083701729770e-003
+3.02092661149799820e-003
+2.95266183093190190e-003
+2.87418509833514690e-003
+2.78694718144834040e-003
+2.69215391017496590e-003
+2.59002996608614920e-003
+2.48144590295851230e-003
+2.36795423552393910e-003
+2.25092750042676930e-003
+2.13069235906004910e-003
+2.00864206999540330e-003
+1.88719574362039570e-003
+1.76706642378121610e-003
+1.64811895228922370e-003
+1.53099105227738620e-003
+1.41712941695004700e-003
+1.30771240219473840e-003
+1.20241986587643620e-003
+1.10103865154087540e-003
+1.00478495005518200e-003
+9.14233503863215450e-004
+8.29039141535758970e-004
+7.49335915315896270e-004
+6.75239600241184230e-004
+6.06636691372841600e-004
+5.43461646884679790e-004
+4.85527329146862030e-004
+4.32670232839882370e-004
+3.84767714422196150e-004
+3.41582810506224630e-004
+3.02759144688025120e-004
+2.67953204456716780e-004
+2.36872918321751060e-004
+2.09187943255528810e-004
+1.84591146535240110e-004
+1.62815194926224650e-004
+1.43582044984214010e-004
+1.26611907035112380e-004
+1.11644207208883020e-004
+9.84483995125629010e-005
+8.68190982146188620e-005
+7.65732329455204310e-005
+6.75821283948607740e-005
+5.97685138927772640e-005
+5.30634970346000050e-005
+4.73978325317148120e-005
+4.27426384703721850e-005
+3.92513065889943390e-005
+3.71092501154635100e-005
+3.63150975317694250e-005
+3.70081506844144310e-005
+3.94234084524214270e-005
+4.36189366155304010e-005
+4.97716682730242610e-005
+5.82618631597142670e-005
+6.96320203132927420e-005
+8.43900197651237250e-005
+1.02769845398142930e-004
+1.25076825497671960e-004
+1.51372441905550660e-004
+1.81976472958922390e-004
+2.17735359910875560e-004
+2.58996646152809260e-004
+3.05674679111689330e-004
+3.58247576514258980e-004
+4.18219424318522210e-004
+4.85456490423530340e-004
+5.58720028493553400e-004
+6.38301891740411520e-004
+7.24299228750169280e-004
+8.16630024928599600e-004
+9.15592303499579430e-004
+1.02085212711244820e-003
+1.13170151598751540e-003
+1.24761695042252540e-003
+1.36840611230582000e-003
+1.49360066279768940e-003
+1.62221409846097230e-003
+1.75337633118033410e-003
+1.88496080227196220e-003
+2.01410357840359210e-003
+2.14096694253385070e-003
+2.26588058285415170e-003
+2.38658022135496140e-003
+2.50256387516856190e-003
+2.61404155753552910e-003
+2.71961046382784840e-003
+2.81812949106097220e-003
+2.90717883035540580e-003
+2.98458850011229520e-003
+3.05126071907579900e-003
+3.10703762806952000e-003
+3.14910663291811940e-003
+3.17629543133080010e-003
+3.19015397690236570e-003
+3.19138704799115660e-003
+3.17977555096149440e-003
+3.15569853410124780e-003
+3.11909476295113560e-003
+3.07050510309636590e-003
+3.01071512512862680e-003
+2.93997605331242080e-003
+2.85977451130747800e-003
+2.77200620621442790e-003
+2.67694517970085140e-003
+2.57488805800676350e-003
+2.46744183823466300e-003
+2.35577276907861230e-003
+2.24032299593091010e-003
+2.12160660885274410e-003
+2.00088648125529290e-003
+1.87939591705799100e-003
+1.75808987114578490e-003
+1.63888745009899140e-003
+1.52287527453154330e-003
+1.40971958171576260e-003
+1.29950256086885930e-003
+1.19319360237568620e-003
+1.09202100429683920e-003
+9.96315968222916130e-004
+9.06066969037055970e-004
+8.21470806840807200e-004
+7.42551870644092560e-004
+6.69185421429574490e-004
+6.01191946770995860e-004
+5.38444030098617080e-004
+4.80842398246750240e-004
+4.28377039497718210e-004
+3.80932207917794590e-004
+3.38127400027588010e-004
+2.99609673675149680e-004
+2.65099428361281750e-004
+2.34308477956801650e-004
+2.06942713703028860e-004
+1.82653951924294230e-004
+1.61129923071712260e-004
+1.42104341648519040e-004
+1.25311635201796890e-004
+1.10498425783589480e-004
+9.74347058217972520e-005
+8.59150459291413430e-005
+7.57573652663268150e-005
+6.68006468913517890e-005
+5.89027586102020000e-005
+5.19386303494684400e-005
+4.57979767816141250e-005
+4.03833109885454180e-005
+3.56088239641394470e-005
+3.13989185087848450e-005
+2.76867704087635500e-005
+2.44134025706443940e-005
+2.15269446925958620e-005
+1.89817601494723930e-005
+1.67376038007205350e-005
+1.47588634717976670e-005
+1.30140069813933220e-005
+1.14753638627007600e-005
+1.01186424217303280e-005
+8.92237221705727280e-006
+7.86754571890924130e-006
+6.93738866175408480e-006
+6.11716814091778360e-006
+5.39391248821630140e-006
+4.75635852126288230e-006
+4.19446359956054950e-006
+3.69907684216741470e-006
+3.26222038893320130e-006
+2.87682928501453720e-006
+2.53688540396979080e-006
+2.23720076064637400e-006
+1.97300164472835600e-006
+1.74005958797351920e-006
+1.53463201968406790e-006
+1.35351422159146750e-006
+1.19386697861045830e-006
+1.05306651221326320e-006
+9.28802080579771430e-007
+8.19135152596572880e-007
+7.22416928056190950e-007
+6.37145262771809940e-007
+5.61909814678074330e-007
+4.95573317493835930e-007
+4.37149651588697450e-007
+3.85588521112367740e-007
+3.40095795081651890e-007
+3.00084394666555450e-007
+2.64854577380901900e-007
+2.33711190844587690e-007
+2.06151511861207840e-007
+1.81801610210641230e-007
+1.60345436484021770e-007
+1.41507641160387720e-007
+1.25002372897142780e-007
+1.10502853090110880e-007
+9.76768461669053070e-008
+8.62953299929358760e-008
+7.62049339186887660e-008
+6.72519888667011400e-008
+5.93195075282437760e-008
+5.23320267120652720e-008
+4.61928735262517880e-008
+4.07671727487013410e-008
+3.60643355179490750e-008
+3.20499466965884490e-008
+2.84490457858055380e-008
+2.51482177304751530e-008
+2.22776446179295820e-008
+1.98416767460685150e-008
+1.76435843712852150e-008
+1.58019872742443110e-008
+1.44055265494102970e-008
+1.30547803678382480e-008
+1.16287468543418980e-008
+1.02929895717807090e-008
+9.08905484209299170e-009
+8.02952815348589870e-009
+7.10672765080744280e-009
+6.31402841122508110e-009
+5.70831604207455710e-009
+5.24645216160024570e-009
+4.76624517631307750e-009
+4.28984625600037360e-009
+3.89255250254905150e-009
+3.50939055593357810e-009
+3.12014969416907210e-009
+2.75980305275425050e-009
+2.43635289720600670e-009
+2.16132733932283830e-009
+1.93429805506184490e-009
+1.84234894007317960e-009
+2.00321048637874810e-009
+2.29080265867764870e-009
+2.45251463582008000e-009
+2.40670661177944110e-009
+2.25804774878213270e-009
+2.07791051032302220e-009
+1.87070248180987160e-009
+1.66234470633241930e-009
+1.56486357205665170e-009
+1.60244639779705270e-009
+1.58197388522296480e-009
+1.45126033412879000e-009
+1.29844779372945140e-009
+1.15118503618560910e-009
+1.01716124412121190e-009
+8.97592833393190400e-010
+8.08984934597134500e-010
+7.53748452542168930e-010
+6.95387469829000790e-010
+6.68210264898050350e-010
+6.97129853843847510e-010
+6.95468960199008280e-010
+6.40161701426222860e-010
+8.27846180495583890e-010
+1.44683010017132570e-009
+2.00966465691010400e-009
+2.32122743248908140e-009
+2.60192023482375130e-009
+2.67069211190573700e-009
+2.48393949853209510e-009
+2.33743890909465790e-009
+2.36132402520183860e-009
+2.42359177171636020e-009
+2.42488673585228300e-009
+2.37950992243440850e-009
+2.33780528269278420e-009
+2.29062169232463480e-009
+2.18739959478853050e-009
+2.09942108142513460e-009
+2.03165617662648400e-009
+1.94142879550440740e-009
+1.85329263047151470e-009
+1.73195391361957720e-009
+1.56965596076474870e-009
+1.40316991359412670e-009
+1.24363375153535570e-009
+1.10493081351137330e-009
+1.02725838946327030e-009
+1.07347264410861950e-009
+1.17676601796290470e-009
+1.19233312112498880e-009
+1.12228615289922120e-009
+1.02291619619165890e-009
+9.13079611919442870e-010
+8.57148352295666880e-010
+8.91766549493411280e-010
+9.23919551976126740e-010
+1.00530717084268420e-009
+1.19556808897414160e-009
+1.28359756157436780e-009
+1.29866173370629670e-009
+1.37079292361619310e-009
+1.36719979781929620e-009
+1.26834631686278950e-009
+1.15925535837391180e-009
+1.04578457005288780e-009
+1.00953179149598780e-009
+1.08522835162716550e-009
+1.13572029558639540e-009
+1.10895226335117060e-009
+1.10875564285350950e-009
+1.22278920322571590e-009
+1.40549671900913610e-009
+1.66140079471688300e-009
+2.00632621627505610e-009
+2.34548203081885730e-009
+2.56122123509783250e-009
+2.53408494188533950e-009
+2.32636443442402200e-009
+2.08193928763478200e-009
+1.89428162045146560e-009
+1.81037573820930220e-009
+1.87658688588498990e-009
+2.04673988868364630e-009
+2.13951367733500320e-009
+2.13169859542006180e-009
+2.02815431116221130e-009
+1.83785464624719450e-009
+1.70396896592706070e-009
+1.66413094415673870e-009
+1.58816271245143530e-009
+1.44064993268244730e-009
+1.28373600638553850e-009
+1.20379550772042880e-009
+1.22014842673934250e-009
+1.19614707028148360e-009
+1.18565690598870790e-009
+1.46574041792746360e-009
+1.91891436074342890e-009
+2.10715023207797000e-009
+2.00206762279719900e-009
+1.81337211913046300e-009
+1.70451197600840490e-009
+1.71723524289291160e-009
+1.67515434856824190e-009
+1.63864422031423370e-009
+1.71454883624022610e-009
+1.70961211853892790e-009
+1.57340396267358070e-009
+1.40934874881537550e-009
+1.25003996043204780e-009
+1.18155307760048340e-009
+1.26162136293572760e-009
+1.34176525445894870e-009
+1.29915189717166870e-009
+1.31883726162129730e-009
+1.48989565129653560e-009
+1.55734880546987140e-009
+1.45441958476766330e-009
+1.30952437782383410e-009
+1.16371567937534340e-009
+1.12126607998419560e-009
+1.20467658071277130e-009
+1.23084153980101970e-009
+1.24171994908550690e-009
+1.34006061802693920e-009
+1.36663858008034820e-009
+1.27274546457556430e-009
+1.14482634483437100e-009
+1.01698927057469750e-009
+1.01354491466310040e-009
+1.16122600424262150e-009
+1.22739329810883650e-009
+1.16757803425571180e-009
+1.09293241123964440e-009
+1.05223141311228120e-009
+1.11181630568779610e-009
+1.26621335638787970e-009
+1.58031321362273050e-009
+2.06298689242601090e-009
+2.43285591672304240e-009
+2.56877541460198700e-009
+2.68726885188641520e-009
+2.99092928202071560e-009
+3.36676264645063840e-009
+3.52462881103576820e-009
+3.39609473876123500e-009
+3.15537773687424310e-009
+2.92916269017950980e-009
+2.67841415713121480e-009
+2.39359243536796380e-009
+2.13084860867240880e-009
+1.97880267727157390e-009
+2.03750483152020930e-009
+2.21384199861063280e-009
+2.27679142206227430e-009
+2.15763451549833010e-009
+1.95254012957946090e-009
+1.73835290606660920e-009
+1.66012859015296500e-009
+1.74978531664038430e-009
+1.75996628382080190e-009
+1.71075864585645830e-009
+1.79731118876702570e-009
+1.89322912902412100e-009
+1.83500215023002510e-009
+1.67324720745654080e-009
+1.53213863818280060e-009
+1.44654643818853400e-009
+1.37775901798420360e-009
+1.33608935026785500e-009
+1.30768751382959180e-009
+1.25208787782327140e-009
+1.23644394722788320e-009
+1.33685140735195770e-009
