OptSimEltSgn, 3
SamplesNum,10001
Delt,1.00000000000000000e+000
Fsym,1.93414489746093750e+002
SamplesPerBit,100
Minimum,5.24825183312316310e-010
Maximum,4.44858247647061940e-004
+1.70277225652881730e-009
+1.59507895780564010e-009
+1.53881762887664310e-009
+1.66454927619241740e-009
+1.81556469858179530e-009
+1.95225591248515680e-009
+2.15551843041339450e-009
+2.24303065010644790e-009
+2.19097651132926790e-009
+2.13444240060312040e-009
+2.04578709528391300e-009
+1.91941817995200380e-009
+1.76145298347307740e-009
+1.60482338529277510e-009
+1.48957557399853610e-009
+1.36693178998115170e-009
+1.24787158384265240e-009
+1.16398279903506820e-009
+1.07231068469104680e-009
+9.60843293817958970e-010
+8.63239757453726500e-010
+8.87732887200343160e-010
+1.03471875512184400e-009
+1.17882514860667700e-009
+1.30379362861532400e-009
+1.44775802457530740e-009
+1.66286340252952410e-009
+1.94782256990322370e-009
+2.18347784297634460e-009
+2.20266471728791660e-009
+2.14159734390761970e-009
+2.16866902214007950e-009
+2.11259876259362040e-009
+1.96149407827306280e-009
+1.82626469502622510e-009
+1.72009873011802480e-009
+1.67006342088882320e-009
+1.63131352870493630e-009
+1.68963876223671150e-009
+1.90495197394113800e-009
+2.04957184557486020e-009
+2.18415840969043980e-009
+2.39165731663604220e-009
+2.41255460053935170e-009
+2.24554486116801400e-009
+2.05348271720140470e-009
+1.94810190201621940e-009
+1.99309568849059810e-009
+2.02050642883477850e-009
+2.01694594359480560e-009
+2.07683958919346880e-009
+2.04070160769731500e-009
+1.90186200121900130e-009
+1.77641668042127780e-009
+1.78913472925756880e-009
+1.96579774680571970e-009
+2.01974748037514470e-009
+1.87640147863987750e-009
+1.83009840615255830e-009
+1.95970151217750300e-009
+1.98705807363808160e-009
+1.83847248536039840e-009
+1.84466741881550430e-009
+2.17696149995560970e-009
+2.47457210278412280e-009
+2.48611264908049630e-009
+2.38170350108646290e-009
+2.25770624417975800e-009
+2.17355888842973850e-009
+2.16813678122207420e-009
+2.17487095000024060e-009
+2.17323736784180710e-009
+2.15043671758508030e-009
+2.10437534065022190e-009
+2.15226925170952650e-009
+2.34346719807376760e-009
+2.42178277432003600e-009
+2.30098695652714010e-009
+2.24715446250911550e-009
+2.30596230998969530e-009
+2.25497487349457510e-009
+2.06224415322253660e-009
+1.85902515603686420e-009
+1.68472313877288120e-009
+1.52120438468017480e-009
+1.38722489051446020e-009
+1.34909683424666580e-009
+1.42280143222706100e-009
+1.49634937773868160e-009
+1.49026413431840870e-009
+1.50797507814104390e-009
+1.55927060152549760e-009
+1.51575407780768500e-009
+1.38569966612323010e-009
+1.27267318905666120e-009
+1.31477106979360770e-009
+1.53581547479575420e-009
+1.73504532963164590e-009
+1.77425474312542520e-009
+1.75792613799075070e-009
+8.61770695337327200e-006
+3.62563841918017720e-005
+7.60131006245501340e-005
+1.16560113383457060e-004
+1.54456269228830930e-004
+1.88664256711490450e-004
+2.18810775550082330e-004
+2.45027651544660330e-004
+2.67857190920040010e-004
+2.87924747681245210e-004
+3.05837835185229780e-004
+3.21817497024312620e-004
+3.35861142957583070e-004
+3.48077533999457960e-004
+3.58786666765809060e-004
+3.68493143469095230e-004
+3.77480901079252360e-004
+3.85261839255690570e-004
+3.91590030631050470e-004
+3.97262047044932840e-004
+4.02661476982757450e-004
+4.07377519877627490e-004
+4.11326065659523010e-004
+4.14816488046199080e-004
+4.17823350289836530e-004
+4.20352007495239380e-004
+4.22408076701685790e-004
+4.23872406827285890e-004
+4.25379344960674640e-004
+4.27258462877944110e-004
+4.28701721830293540e-004
+4.29518666351214050e-004
+4.30746236816048620e-004
+4.32436529081314800e-004
+4.33634995715692640e-004
+4.34212532127276060e-004
+4.34575689723715190e-004
+4.34988731285557150e-004
+4.35295252827927470e-004
+4.35418740380555390e-004
+4.35311085311695930e-004
+4.34993824455887080e-004
+4.34418790973722930e-004
+4.33583918493241070e-004
+4.33183828135952350e-004
+4.33626060839742420e-004
+4.34473535278812050e-004
+4.34854999184608460e-004
+4.34643647167831660e-004
+4.34603076428174970e-004
+4.34924935689195990e-004
+4.35402180301025510e-004
+4.36116417404264210e-004
+4.37069567851722240e-004
+4.38131450209766630e-004
+4.38922405010089280e-004
+4.39292052760720250e-004
+4.39253082731738690e-004
+4.38968301750719550e-004
+4.39052819274365900e-004
+4.39391355030238630e-004
+4.39357681898400190e-004
+4.38835821114480500e-004
+4.38129674876108770e-004
+4.37681708717718720e-004
+4.38073388068005440e-004
+4.39077557530254130e-004
+4.39651455963030460e-004
+4.39700175775215030e-004
+4.39635565271601080e-004
+4.39699273556470870e-004
+4.40026866272091870e-004
+4.40197851276025180e-004
+4.40176110714674000e-004
+4.40646836068481210e-004
+4.41620300989598040e-004
+4.42176940850913520e-004
+4.41769574536010620e-004
+4.40942822024226190e-004
+4.40351694123819470e-004
+4.39995317719876770e-004
+4.39648370957002040e-004
+4.39295981777831910e-004
+4.38768533058464530e-004
+4.37930051703006030e-004
+4.37521957792341710e-004
+4.37860144302248950e-004
+4.38225863035768270e-004
+4.38326329458504920e-004
+4.38535556895658370e-004
+4.38913120888173580e-004
+4.38926828792318700e-004
+4.38811199273914100e-004
+4.39281226135790350e-004
+4.39785741036757830e-004
+4.39506839029490950e-004
+4.38984541688114400e-004
+4.38802933786064390e-004
+4.38790855696424840e-004
+4.38876013504341240e-004
+4.30306768976151940e-004
+4.02504578232765200e-004
+3.62606224371120330e-004
+3.22297448292374610e-004
+2.85045302007347350e-004
+2.51628021942451600e-004
+2.21972193685360250e-004
+1.95759537746198480e-004
+1.72624873812310400e-004
+1.52218271978199480e-004
+1.34221991174854340e-004
+1.18352691060863440e-004
+1.04359416582155970e-004
+9.20205493457615380e-005
+8.11405334388837220e-005
+7.15470232535153630e-005
+6.30879658274352550e-005
+5.56290360691491510e-005
+4.90519305458292370e-005
+4.32523920608218760e-005
+3.81384888896718620e-005
+3.36292068823240700e-005
+2.96531870844773950e-005
+2.61474724538857120e-005
+2.30563637160230430e-005
+2.03307063202373680e-005
+1.79271501110633840e-005
+1.58076472871471200e-005
+1.39387984745553690e-005
+1.22909696074202660e-005
+1.08378908407757990e-005
+9.55652194534195590e-006
+8.42669851408572870e-006
+7.43065129427122880e-006
+6.55246321912272830e-006
+5.77796117795514870e-006
+5.09500159751041790e-006
+4.49290200776886190e-006
+3.96192172047449280e-006
+3.49359174833807630e-006
+3.08057747133716480e-006
+2.71636258730723060e-006
+2.39519954448041970e-006
