OptSimEltSgn, 3
SamplesNum,10001
Delt,1.00000000000000000e+000
Fsym,1.93414489746093750e+002
SamplesPerBit,100
Minimum,9.99999997475242710e-007
Maximum,5.00000000000000000e+000
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+5.00000000000000000e+000
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
+9.99999997475242710e-007
